"st" "flag_fthb" "prop_type" "count" "fico_avg" "avg_ltv" "avg_dti" "year" "quart"
"324" "NE" "N" "SF" 357 717.787114845938 79.2773109243697 34.9327731092437 "2000" "1"
"325" "NE" "Y" "PU" 5 741.8 86 38.8 "2000" "1"
"326" "NE" "Y" "SF" 93 708.311827956989 86.4086021505376 33.0860215053763 "2000" "1"
"327" "NH" "" "CO" 8 706.125 77 28.375 "2000" "1"
"328" "NH" "" "PU" 1 741 78 43 "2000" "1"
"329" "NH" "" "SF" 94 702.776595744681 70.3510638297872 33.468085106383 "2000" "1"
"330" "NH" "N" "CO" 68 725.838235294118 78.2352941176471 35.0147058823529 "2000" "1"
"331" "NH" "N" "LH" 1 737 86 41 "2000" "1"
"332" "NH" "N" "PU" 9 695.666666666667 79.5555555555556 31.2222222222222 "2000" "1"
"333" "NH" "N" "SF" 480 709.629166666667 77.2604166666667 36.0270833333333 "2000" "1"
"334" "NH" "Y" "CO" 23 718.913043478261 86.2173913043478 35.1739130434783 "2000" "1"
"335" "NH" "Y" "PU" 2 762.5 92.5 33.5 "2000" "1"
"336" "NH" "Y" "SF" 123 710.268292682927 84.6829268292683 34.3821138211382 "2000" "1"
"337" "NJ" "" "CO" 128 709.109375 74.3359375 27.546875 "2000" "1"
"338" "NJ" "" "CP" 1 753 59 19 "2000" "1"
"339" "NJ" "" "PU" 7 729.428571428571 77.1428571428571 36.1428571428571 "2000" "1"
"340" "NJ" "" "SF" 360 700.108333333333 71.15 34.0194444444444 "2000" "1"
"341" "NJ" "N" "CO" 336 719.5 73.5744047619048 34.3630952380952 "2000" "1"
"342" "NJ" "N" "MH" 2 691 83.5 29 "2000" "1"
"343" "NJ" "N" "PU" 180 725.983333333333 69.4333333333333 34.15 "2000" "1"
"344" "NJ" "N" "SF" 1725 709.252173913044 75.3640579710145 36.1031884057971 "2000" "1"
"345" "NJ" "Y" "CO" 244 714.426229508197 83.1434426229508 33.5737704918033 "2000" "1"
"346" "NJ" "Y" "CP" 7 671.428571428571 78.5714285714286 34 "2000" "1"
"347" "NJ" "Y" "MH" 1 693 90 27 "2000" "1"
"348" "NJ" "Y" "PU" 68 705.220588235294 82.5441176470588 34.0294117647059 "2000" "1"
"349" "NJ" "Y" "SF" 639 702.58372456964 81.8466353677621 35.1580594679186 "2000" "1"
"350" "NM" "" "CO" 4 716.5 81.25 31.5 "2000" "1"
"351" "NM" "" "MH" 19 664.473684210526 79.8421052631579 39.5789473684211 "2000" "1"
"352" "NM" "" "PU" 7 722.857142857143 74.4285714285714 35.2857142857143 "2000" "1"
"353" "NM" "" "SF" 205 691.668292682927 74.5073170731707 34.7658536585366 "2000" "1"
"354" "NM" "N" "CO" 7 741.428571428571 72.5714285714286 32.8571428571429 "2000" "1"
"355" "NM" "N" "MH" 9 694.555555555556 84.4444444444444 42.2222222222222 "2000" "1"
"356" "NM" "N" "PU" 33 735.69696969697 75.1515151515152 38.0909090909091 "2000" "1"
"357" "NM" "N" "SF" 447 712.259507829978 77.8255033557047 34.4630872483221 "2000" "1"
"358" "NM" "Y" "CO" 2 699.5 80 35.5 "2000" "1"
"359" "NM" "Y" "MH" 2 720.5 87.5 35.5 "2000" "1"
"360" "NM" "Y" "PU" 7 742.142857142857 90.2857142857143 37.7142857142857 "2000" "1"
"361" "NM" "Y" "SF" 76 713.684210526316 87.7368421052632 36.5526315789474 "2000" "1"
"362" "NV" "" "CO" 34 714.411764705882 79.1470588235294 30.5882352941176 "2000" "1"
"363" "NV" "" "MH" 4 678.25 81.5 39.25 "2000" "1"
"364" "NV" "" "PU" 48 714.041666666667 72.4166666666667 35.125 "2000" "1"
"365" "NV" "" "SF" 147 703.448979591837 74.3605442176871 34.5646258503401 "2000" "1"
"366" "NV" "N" "CO" 61 719.032786885246 76.7540983606557 35.2622950819672 "2000" "1"
"367" "NV" "N" "MH" 8 697 74.75 31.25 "2000" "1"
"368" "NV" "N" "PU" 369 717.837398373984 77.6124661246613 36.0975609756098 "2000" "1"
"369" "NV" "N" "SF" 701 710.813124108417 80.6904422253923 35.262482168331 "2000" "1"
"370" "NV" "Y" "CO" 19 697.473684210526 78.4736842105263 34.6842105263158 "2000" "1"
"371" "NV" "Y" "MH" 3 641.333333333333 84.6666666666667 26.3333333333333 "2000" "1"
"372" "NV" "Y" "PU" 103 694.631067961165 84.6699029126214 35.6504854368932 "2000" "1"
"373" "NV" "Y" "SF" 129 690.186046511628 85.6046511627907 36.031007751938 "2000" "1"
"374" "NY" "" "CO" 22 707.681818181818 73.8636363636364 41.0454545454545 "2000" "1"
"375" "NY" "" "CP" 24 710.625 53.8333333333333 31.1666666666667 "2000" "1"
"376" "NY" "" "PU" 2 769.5 66.5 50.5 "2000" "1"
"377" "NY" "" "SF" 341 698.612903225806 70.1524926686217 36.1994134897361 "2000" "1"
"378" "NY" "N" "CO" 297 720.414141414141 72.6363636363636 34.4444444444444 "2000" "1"
"379" "NY" "N" "CP" 46 729.369565217391 70.6304347826087 31.1521739130435 "2000" "1"
"380" "NY" "N" "MH" 16 717.125 69.9375 27.875 "2000" "1"
"381" "NY" "N" "PU" 64 714.421875 72.703125 34.53125 "2000" "1"
"382" "NY" "N" "SF" 2815 713.746003552398 75.6834813499112 35.9715808170515 "2000" "1"
"383" "NY" "Y" "CO" 158 700.518987341772 79.7721518987342 33.7278481012658 "2000" "1"
"384" "NY" "Y" "CP" 144 719.368055555556 75.0972222222222 29.7083333333333 "2000" "1"
"385" "NY" "Y" "LH" 1 734 93 39 "2000" "1"
"386" "NY" "Y" "PU" 45 704.155555555556 81.9555555555555 34.9555555555556 "2000" "1"
"387" "NY" "Y" "SF" 1058 702.745746691871 83.2930056710775 34.9536862003781 "2000" "1"
"388" "OH" "" "CO" 8 720.625 80.375 27.375 "2000" "1"
"389" "OH" "" "MH" 2 664.5 72.5 47.5 "2000" "1"
"390" "OH" "" "PU" 5 682.4 79 38.4 "2000" "1"
"391" "OH" "" "SF" 659 701.972685887709 73.7435508345979 34.1820940819423 "2000" "1"
"392" "OH" "N" "CO" 166 723.566265060241 77.3674698795181 34.3795180722892 "2000" "1"
"393" "OH" "N" "MH" 12 703.166666666667 76.5 38.4166666666667 "2000" "1"
"394" "OH" "N" "PU" 54 708.611111111111 78.9444444444444 36.0185185185185 "2000" "1"
"395" "OH" "N" "SF" 3449 708.907219483908 78.297187590606 34.6973035662511 "2000" "1"
"396" "OH" "Y" "CO" 62 709.548387096774 84.0483870967742 34.0322580645161 "2000" "1"
"397" "OH" "Y" "PU" 18 689.555555555556 86.6666666666667 40 "2000" "1"
"398" "OH" "Y" "SF" 730 707.580821917808 86.113698630137 33.6328767123288 "2000" "1"
"399" "OK" "" "CO" 1 662 90 40 "2000" "1"
"400" "OK" "" "PU" 12 708.666666666667 80.4166666666667 37.5 "2000" "1"
"401" "OK" "" "SF" 103 688.844660194175 76.873786407767 34.0970873786408 "2000" "1"
"402" "OK" "N" "CO" 13 726.461538461538 79.6153846153846 32.9230769230769 "2000" "1"
"403" "OK" "N" "MH" 3 670.666666666667 88.6666666666667 40.3333333333333 "2000" "1"
"404" "OK" "N" "PU" 153 720.444444444444 78.8039215686274 33.3333333333333 "2000" "1"
"405" "OK" "N" "SF" 763 707.05504587156 80.5858453473132 32.9344692005242 "2000" "1"
"406" "OK" "Y" "CO" 5 693 90.4 33.8 "2000" "1"
"407" "OK" "Y" "MH" 1 614 90 31 "2000" "1"
"408" "OK" "Y" "PU" 15 700.333333333333 88.1333333333333 35.0666666666667 "2000" "1"
"409" "OK" "Y" "SF" 110 688.672727272727 89.3454545454545 31.2090909090909 "2000" "1"
"410" "OR" "" "CO" 18 730.555555555556 74.1666666666667 28.1666666666667 "2000" "1"
"411" "OR" "" "MH" 7 701.285714285714 74.5714285714286 32.7142857142857 "2000" "1"
"412" "OR" "" "PU" 20 730.55 67.8 21.95 "2000" "1"
"413" "OR" "" "SF" 332 705.55421686747 72.7981927710843 34.4186746987952 "2000" "1"
"414" "OR" "N" "CO" 44 741.818181818182 73.1590909090909 33.8863636363636 "2000" "1"
"415" "OR" "N" "MH" 16 697.25 80.25 39 "2000" "1"
"416" "OR" "N" "PU" 139 727.201438848921 74.1726618705036 36.2158273381295 "2000" "1"
"417" "OR" "N" "SF" 1521 717.161078238001 75.4720578566732 36.1012491781723 "2000" "1"
"418" "OR" "Y" "CO" 17 705.235294117647 81.7058823529412 33.8823529411765 "2000" "1"
"419" "OR" "Y" "MH" 3 659 90.6666666666667 41 "2000" "1"
"420" "OR" "Y" "PU" 39 703.230769230769 86.1025641025641 37.5897435897436 "2000" "1"
"421" "OR" "Y" "SF" 283 704.367491166078 84.9575971731449 36.8303886925795 "2000" "1"
"422" "PA" "" "CO" 13 714.230769230769 77.7692307692308 36.4615384615385 "2000" "1"
"423" "PA" "" "PU" 20 688.75 77.9 33.8 "2000" "1"
"424" "PA" "" "SF" 416 706.704326923077 73.9735576923077 34.0456730769231 "2000" "1"
"425" "PA" "N" "CO" 103 733.708737864078 75.3203883495146 31 "2000" "1"
"426" "PA" "N" "LH" 2 710 86.5 48.5 "2000" "1"
"427" "PA" "N" "MH" 5 710.8 78 32.4 "2000" "1"
"428" "PA" "N" "PU" 238 717.243697478992 76.5126050420168 34.4495798319328 "2000" "1"
"429" "PA" "N" "SF" 2360 715.832627118644 78.4262711864407 34.6830508474576 "2000" "1"
"430" "PA" "Y" "CO" 51 724.137254901961 81.9607843137255 35.8039215686275 "2000" "1"
"431" "PA" "Y" "MH" 4 654.5 90 38.25 "2000" "1"
"432" "PA" "Y" "PU" 89 694.460674157303 83.8651685393258 35.3932584269663 "2000" "1"
"433" "PA" "Y" "SF" 662 704.732628398792 85.6132930513595 34.095166163142 "2000" "1"
"434" "PR" "N" "CO" 36 692 74.0833333333333 37.8333333333333 "2000" "1"
"435" "PR" "N" "SF" 335 660.779104477612 70.8776119402985 36.7582089552239 "2000" "1"
"436" "PR" "Y" "CO" 28 703.821428571429 79.8571428571429 37.4285714285714 "2000" "1"
"437" "PR" "Y" "SF" 61 657.114754098361 77.5245901639344 36.3114754098361 "2000" "1"
"438" "RI" "" "CO" 1 668 90 41 "2000" "1"
"439" "RI" "" "SF" 48 696.541666666667 74.4791666666667 32.2291666666667 "2000" "1"
"440" "RI" "N" "CO" 19 730.947368421053 77.2105263157895 34.4210526315789 "2000" "1"
"441" "RI" "N" "SF" 294 714.673469387755 74.5272108843537 35.3945578231293 "2000" "1"
"442" "RI" "Y" "CO" 5 698.2 84.6 30.2 "2000" "1"
"443" "RI" "Y" "PU" 1 684 80 49 "2000" "1"
"444" "RI" "Y" "SF" 61 707.83606557377 81.9672131147541 34.2786885245902 "2000" "1"
"445" "SC" "" "CO" 34 731.441176470588 76.4705882352941 31.5294117647059 "2000" "1"
"446" "SC" "" "MH" 21 660.857142857143 83.6190476190476 39.0476190476191 "2000" "1"
"447" "SC" "" "PU" 25 702.88 73.48 32.08 "2000" "1"
"448" "SC" "" "SF" 180 691.277777777778 77.1 34.9666666666667 "2000" "1"
"449" "SC" "N" "CO" 94 720.882978723404 80.7872340425532 32.1595744680851 "2000" "1"
"450" "SC" "N" "LH" 1 797 75 62 "2000" "1"
"451" "SC" "N" "MH" 23 663.608695652174 90.2608695652174 36.4347826086956 "2000" "1"
"452" "SC" "N" "PU" 301 722.727574750831 77.5249169435216 35.5415282392027 "2000" "1"
"453" "SC" "N" "SF" 1205 707.803319502075 80.395020746888 33.5070539419087 "2000" "1"
"454" "SC" "Y" "CO" 17 712 88.6470588235294 37.5882352941176 "2000" "1"
"455" "SC" "Y" "MH" 4 631.75 94.25 37.5 "2000" "1"
"456" "SC" "Y" "PU" 74 699.932432432432 88.9864864864865 35.1756756756757 "2000" "1"
"457" "SC" "Y" "SF" 218 695.426605504587 89.0596330275229 34.0275229357798 "2000" "1"
"458" "SD" "" "CO" 1 632 66 20 "2000" "1"
"459" "SD" "" "PU" 1 771 50 28 "2000" "1"
"460" "SD" "" "SF" 44 709.25 75.5454545454545 33.9772727272727 "2000" "1"
"461" "SD" "N" "CO" 2 687 69 34.5 "2000" "1"
"462" "SD" "N" "PU" 3 734 68.3333333333333 36.3333333333333 "2000" "1"
"463" "SD" "N" "SF" 84 722.952380952381 81.8809523809524 34.8452380952381 "2000" "1"
"464" "SD" "Y" "CO" 1 700 95 28 "2000" "1"
"465" "SD" "Y" "PU" 3 728.666666666667 82.6666666666667 40 "2000" "1"
"466" "SD" "Y" "SF" 35 692.885714285714 87.2 35.7714285714286 "2000" "1"
"467" "TN" "" "CO" 4 694.25 86.25 30.75 "2000" "1"
"468" "TN" "" "MH" 2 621 83 33.5 "2000" "1"
"469" "TN" "" "PU" 14 701.428571428571 73.2142857142857 35.1428571428571 "2000" "1"
"470" "TN" "" "SF" 217 700.599078341014 73.9170506912442 33.6129032258064 "2000" "1"
"471" "TN" "N" "CO" 25 733.12 73.6 34.84 "2000" "1"
"472" "TN" "N" "MH" 3 655.666666666667 85 31.6666666666667 "2000" "1"
"473" "TN" "N" "PU" 103 718.427184466019 78.5922330097087 36.0970873786408 "2000" "1"
"474" "TN" "N" "SF" 1178 708.113752122241 79.9889643463497 35.2784380305603 "2000" "1"
"475" "TN" "Y" "CO" 16 718.8125 75.75 32.3125 "2000" "1"
"476" "TN" "Y" "PU" 20 708.95 78.35 36.35 "2000" "1"
"477" "TN" "Y" "SF" 189 703.354497354497 84.978835978836 34.6190476190476 "2000" "1"
"478" "TX" "" "CO" 46 718.086956521739 79.5 27.195652173913 "2000" "1"
"479" "TX" "" "MH" 22 652.318181818182 80 39.5 "2000" "1"
"480" "TX" "" "PU" 125 701.056 74.528 33.76 "2000" "1"
"481" "TX" "" "SF" 680 695.217647058824 76.0867647058824 33.8558823529412 "2000" "1"
"482" "TX" "N" "CO" 144 719.458333333333 80.4861111111111 31.8819444444444 "2000" "1"
"483" "TX" "N" "MH" 14 647.785714285714 92.0714285714286 38.1428571428571 "2000" "1"
"484" "TX" "N" "PU" 1926 710.894600207684 79.714953271028 36.2585669781931 "2000" "1"
"485" "TX" "N" "SF" 4691 708.460882541036 80.5958217863995 34.4826263056918 "2000" "1"
"486" "TX" "Y" "CO" 100 701.34 85.25 32.2 "2000" "1"
"487" "TX" "Y" "MH" 2 622.5 95 41.5 "2000" "1"
"488" "TX" "Y" "PU" 870 696.604597701149 85.2080459770115 35.1977011494253 "2000" "1"
"489" "TX" "Y" "SF" 1352 698.679733727811 85.8113905325444 33.9090236686391 "2000" "1"
"490" "UT" "" "CO" 4 691 78.75 36 "2000" "1"
"491" "UT" "" "MH" 2 663.5 83 32.5 "2000" "1"
"492" "UT" "" "PU" 4 703.5 78.25 42.75 "2000" "1"
"493" "UT" "" "SF" 176 691.5625 77.0568181818182 36.7329545454545 "2000" "1"
"494" "UT" "N" "CO" 64 724.078125 80.03125 37.296875 "2000" "1"
"495" "UT" "N" "MH" 5 658.2 81.4 36.6 "2000" "1"
"496" "UT" "N" "PU" 36 714.638888888889 75.5277777777778 34.2777777777778 "2000" "1"
"497" "UT" "N" "SF" 958 706.213987473904 78.2985386221294 35.7693110647182 "2000" "1"
"498" "UT" "Y" "CO" 13 728.384615384615 77.5384615384615 39.2307692307692 "2000" "1"
"499" "UT" "Y" "PU" 10 695.8 82.5 36.4 "2000" "1"
"500" "UT" "Y" "SF" 96 710.9375 86.7708333333333 36.4791666666667 "2000" "1"
"501" "VA" "" "CO" 27 706.444444444444 74.5555555555556 30.5185185185185 "2000" "1"
"502" "VA" "" "MH" 1 565 75 37 "2000" "1"
"503" "VA" "" "PU" 48 707.770833333333 75.0833333333333 30.125 "2000" "1"
"504" "VA" "" "SF" 305 707.970491803279 72.6196721311475 33.0754098360656 "2000" "1"
"505" "VA" "N" "CO" 114 717.438596491228 77.1929824561404 33.6842105263158 "2000" "1"
"506" "VA" "N" "LH" 2 777 87 54.5 "2000" "1"
"507" "VA" "N" "MH" 4 706.25 82.75 43.75 "2000" "1"
"508" "VA" "N" "PU" 494 722.323886639676 77.1781376518219 35.7672064777328 "2000" "1"
"509" "VA" "N" "SF" 1761 714.73594548552 77.785917092561 34.4758659852357 "2000" "1"
"510" "VA" "Y" "CO" 56 713.875 85.875 32.2142857142857 "2000" "1"
"511" "VA" "Y" "MH" 2 745 96 34.5 "2000" "1"
"512" "VA" "Y" "PU" 173 705.849710982659 84.5895953757225 34.8092485549133 "2000" "1"
"513" "VA" "Y" "SF" 336 710.755952380952 84.0416666666667 34.3541666666667 "2000" "1"
"514" "VI" "N" "SF" 1 736 80 44 "2000" "1"
"515" "VT" "" "CO" 7 729.428571428571 78.2857142857143 33.2857142857143 "2000" "1"
"516" "VT" "" "PU" 1 704 80 42 "2000" "1"
"517" "VT" "" "SF" 57 716.035087719298 72.6315789473684 33.8421052631579 "2000" "1"
"518" "VT" "N" "CO" 27 744.259259259259 78.1851851851852 35.9259259259259 "2000" "1"
"519" "VT" "N" "MH" 1 761 90 16 "2000" "1"
"520" "VT" "N" "PU" 9 733.666666666667 74 34 "2000" "1"
"521" "VT" "N" "SF" 195 721.215384615385 75.5230769230769 36.2923076923077 "2000" "1"
"522" "VT" "Y" "CO" 4 747.75 80 38 "2000" "1"
"523" "VT" "Y" "PU" 2 710.5 95 31.5 "2000" "1"
"524" "VT" "Y" "SF" 43 722.720930232558 85.4418604651163 34.046511627907 "2000" "1"
"525" "WA" "" "CO" 20 687.65 70.85 28.35 "2000" "1"
"526" "WA" "" "MH" 17 692.058823529412 75 41.4117647058824 "2000" "1"
"527" "WA" "" "PU" 22 704.590909090909 70.1818181818182 35 "2000" "1"
"528" "WA" "" "SF" 407 694.818181818182 69.7690417690418 35.4299754299754 "2000" "1"
"529" "WA" "N" "CO" 117 727.376068376068 75.5470085470085 37.2478632478633 "2000" "1"
"530" "WA" "N" "LH" 4 707.5 82 33.5 "2000" "1"
"531" "WA" "N" "MH" 22 699.590909090909 77.1363636363636 34.2727272727273 "2000" "1"
"532" "WA" "N" "PU" 247 718.757085020243 75.914979757085 37.2550607287449 "2000" "1"
"533" "WA" "N" "SF" 1790 711.638547486034 75.7843575418994 36.5458100558659 "2000" "1"
"534" "WA" "Y" "CO" 99 707.484848484848 81.6464646464647 37.5757575757576 "2000" "1"
"535" "WA" "Y" "MH" 18 695.888888888889 88.3888888888889 34 "2000" "1"
"536" "WA" "Y" "PU" 87 702.51724137931 83.2183908045977 38.632183908046 "2000" "1"
"537" "WA" "Y" "SF" 439 705.314350797267 83.2642369020501 36.8610478359909 "2000" "1"
"538" "WI" "" "CO" 5 695.8 76.6 31.4 "2000" "1"
"539" "WI" "" "SF" 277 701.429602888087 74.4584837545126 34.6245487364621 "2000" "1"
"540" "WI" "N" "CO" 46 730.217391304348 76.5217391304348 34.6739130434783 "2000" "1"
"541" "WI" "N" "LH" 1 778 80 29 "2000" "1"
"542" "WI" "N" "MH" 1 674 71 11 "2000" "1"
"543" "WI" "N" "PU" 11 711.727272727273 74.7272727272727 42.8181818181818 "2000" "1"
"544" "WI" "N" "SF" 1530 718.292810457516 76.7875816993464 34.9418300653595 "2000" "1"
"545" "WI" "Y" "CO" 22 719.954545454545 83.7727272727273 31.6818181818182 "2000" "1"
"546" "WI" "Y" "PU" 3 699.666666666667 94 29.6666666666667 "2000" "1"
"547" "WI" "Y" "SF" 355 708.743661971831 87.169014084507 34.6253521126761 "2000" "1"
"548" "WV" "" "PU" 2 711 85 20 "2000" "1"
"549" "WV" "" "SF" 18 726.166666666667 72.8333333333333 35 "2000" "1"
"550" "WV" "N" "MH" 1 596 80 19 "2000" "1"
"551" "WV" "N" "PU" 8 715.25 89.75 43.625 "2000" "1"
"552" "WV" "N" "SF" 214 712.598130841121 81.0373831775701 33.3644859813084 "2000" "1"
"553" "WV" "Y" "PU" 1 778 80 31 "2000" "1"
"554" "WV" "Y" "SF" 30 689.966666666667 88.4 31.5 "2000" "1"
"555" "WY" "" "MH" 2 732 83 32.5 "2000" "1"
"556" "WY" "" "PU" 3 713 44.6666666666667 38.6666666666667 "2000" "1"
"557" "WY" "" "SF" 29 711.275862068965 77.6551724137931 33.0689655172414 "2000" "1"
"558" "WY" "N" "CO" 5 731.2 86 30 "2000" "1"
"559" "WY" "N" "MH" 1 654 78 36 "2000" "1"
"560" "WY" "N" "PU" 1 754 79 36 "2000" "1"
"561" "WY" "N" "SF" 153 711.483660130719 80.8888888888889 34.2941176470588 "2000" "1"
"562" "WY" "Y" "PU" 1 695 95 34 "2000" "1"
"563" "WY" "Y" "SF" 30 715.066666666667 78.2666666666667 31.9333333333333 "2000" "1"
"564" "AK" "" "CO" 1 646 80 41 "2000" "2"
"565" "AK" "" "SF" 22 688.136363636364 71.5454545454545 38.7727272727273 "2000" "2"
"566" "AK" "N" "CO" 10 700.9 85.3 36.5 "2000" "2"
"567" "AK" "N" "PU" 14 718 80.8571428571429 39.9285714285714 "2000" "2"
"568" "AK" "N" "SF" 147 713.69387755102 77.7687074829932 35.578231292517 "2000" "2"
"569" "AK" "Y" "CO" 3 678.666666666667 93.3333333333333 40.3333333333333 "2000" "2"
"570" "AK" "Y" "PU" 5 690.2 78.6 42.4 "2000" "2"
"571" "AK" "Y" "SF" 19 691.526315789474 87.9473684210526 37.1578947368421 "2000" "2"
"572" "AL" "" "CO" 8 722 70.5 28 "2000" "2"
"573" "AL" "" "MH" 4 654.75 86.25 33.25 "2000" "2"
"574" "AL" "" "PU" 8 755.25 64.125 33.625 "2000" "2"
"575" "AL" "" "SF" 211 697.909952606635 74.9668246445498 33.3791469194313 "2000" "2"
"576" "AL" "N" "CO" 59 743.271186440678 80.135593220339 33.1864406779661 "2000" "2"
"577" "AL" "N" "MH" 5 657.8 86.4 36.4 "2000" "2"
"578" "AL" "N" "PU" 70 733 76.0428571428571 35.5285714285714 "2000" "2"
"579" "AL" "N" "SF" 1634 709.428396572827 81.235006119951 34.6438188494492 "2000" "2"
"580" "AL" "Y" "CO" 8 703.5 82 28.25 "2000" "2"
"581" "AL" "Y" "PU" 22 721.318181818182 83.2272727272727 29.8181818181818 "2000" "2"
"582" "AL" "Y" "SF" 282 701.957446808511 85.7943262411348 33.1985815602837 "2000" "2"
"583" "AR" "" "CO" 2 660 80 39.5 "2000" "2"
"584" "AR" "" "PU" 13 717.384615384615 67.9230769230769 28.3846153846154 "2000" "2"
"585" "AR" "" "SF" 110 697.018181818182 77.3272727272727 32.1545454545455 "2000" "2"
"586" "AR" "N" "CO" 8 725.375 85.5 24.125 "2000" "2"
"587" "AR" "N" "PU" 43 722.906976744186 74.2558139534884 36.1162790697674 "2000" "2"
"588" "AR" "N" "SF" 545 711.018348623853 79.2990825688073 33.0532110091743 "2000" "2"
"589" "AR" "Y" "CO" 4 700.25 81.25 33 "2000" "2"
"590" "AR" "Y" "PU" 10 696 75.8 36.7 "2000" "2"
"591" "AR" "Y" "SF" 121 702.256198347107 86.7520661157025 31.6446280991736 "2000" "2"
"592" "AZ" "" "CO" 63 718.31746031746 75.984126984127 30.5238095238095 "2000" "2"
"593" "AZ" "" "MH" 29 685.034482758621 76.2068965517241 33.551724137931 "2000" "2"
"594" "AZ" "" "PU" 238 715.478991596639 73.4495798319328 30.0042016806723 "2000" "2"
"595" "AZ" "" "SF" 636 708.092767295597 73.2657232704402 32.5707547169811 "2000" "2"
"596" "AZ" "N" "CO" 211 725.729857819905 80.2890995260664 33.2701421800948 "2000" "2"
"597" "AZ" "N" "LH" 2 753 40 42 "2000" "2"
"598" "AZ" "N" "MH" 65 711.969230769231 80.3076923076923 31.0461538461538 "2000" "2"
"599" "AZ" "N" "PU" 1659 719.197106690778 76.1036769138035 35.544906570223 "2000" "2"
"600" "AZ" "N" "SF" 2710 710.323247232472 79.3985239852398 34.7708487084871 "2000" "2"
"601" "AZ" "Y" "CO" 72 711.236111111111 88.6805555555556 36.0416666666667 "2000" "2"
"602" "AZ" "Y" "MH" 19 695.315789473684 86.7368421052632 35.8947368421053 "2000" "2"
"603" "AZ" "Y" "PU" 421 700.453681710214 84.3491686460808 35.4465558194774 "2000" "2"
"604" "AZ" "Y" "SF" 491 691.484725050916 86.9103869653768 34.2566191446029 "2000" "2"
"605" "CA" "" "CO" 299 716.006688963211 70.8394648829431 31.5785953177258 "2000" "2"
"606" "CA" "" "LH" 1 754 80 30 "2000" "2"
"607" "CA" "" "MH" 4 731.5 82.5 32.5 "2000" "2"
"608" "CA" "" "PU" 197 715.766497461929 66.2893401015228 33.2994923857868 "2000" "2"
"609" "CA" "" "SF" 1781 702.762492981471 67.3357664233577 33.9691184727681 "2000" "2"
"610" "CA" "N" "CO" 1077 722.168059424327 78.3370473537604 37.4373259052925 "2000" "2"
"611" "CA" "N" "LH" 1 767 30 39 "2000" "2"
"612" "CA" "N" "MH" 35 706.714285714286 77.6 37.8857142857143 "2000" "2"
"613" "CA" "N" "PU" 1179 724.54877014419 67.9754028837998 36.4571670907549 "2000" "2"
"614" "CA" "N" "SF" 8934 714.037497201701 73.6169688829192 36.0923438549362 "2000" "2"
"615" "CA" "Y" "CO" 631 713.166402535658 82.3328050713154 37.6038034865293 "2000" "2"
"616" "CA" "Y" "MH" 5 695.6 88.6 36.8 "2000" "2"
"617" "CA" "Y" "PU" 393 706.81679389313 79.8269720101781 37.6488549618321 "2000" "2"
"618" "CA" "Y" "SF" 2403 701.265085310029 82.8464419475655 36.7827715355805 "2000" "2"
"619" "CO" "" "CO" 141 720.021276595745 72.5248226950355 28.645390070922 "2000" "2"
"620" "CO" "" "MH" 29 678.827586206897 80.8620689655172 41 "2000" "2"
"621" "CO" "" "PU" 177 706.435028248588 69.1751412429379 32.6045197740113 "2000" "2"
"622" "CO" "" "SF" 881 700.401816118048 69.7412031782066 33.8740068104427 "2000" "2"
"623" "CO" "N" "CO" 328 719.798780487805 78.0030487804878 34.6676829268293 "2000" "2"
"624" "CO" "N" "LH" 1 758 80 29 "2000" "2"
"625" "CO" "N" "MH" 15 702.533333333333 76.4 35.4 "2000" "2"
"626" "CO" "N" "PU" 1133 718.995586937335 73.4792586054722 36.3548102383054 "2000" "2"
"627" "CO" "N" "SF" 2801 713.946090681899 75.2599071760086 35.6926097822206 "2000" "2"
"628" "CO" "Y" "CO" 129 707.883720930233 80.5581395348837 34.8449612403101 "2000" "2"
"629" "CO" "Y" "MH" 3 721 85.3333333333333 31.3333333333333 "2000" "2"
"630" "CO" "Y" "PU" 329 707.079027355623 81.2674772036474 36.3981762917933 "2000" "2"
"631" "CO" "Y" "SF" 505 701.79801980198 82.6475247524752 34.9188118811881 "2000" "2"
"632" "CT" "" "CO" 15 712.6 80.3333333333333 25.8666666666667 "2000" "2"
"633" "CT" "" "PU" 2 722.5 57.5 30.5 "2000" "2"
"634" "CT" "" "SF" 126 702.634920634921 68.031746031746 34.5396825396825 "2000" "2"
